recid,givenname,surname,suburb,pc
2181354,diane,wilson,prospect vale,7250
4278508,eleanor,smith,hastings,3915
6506734,gwen,pillay,parkwood,6147
2181370,patricia,morris,wynyard,7325
3361025,anthony,lemay,kingsford,2032
6637828,leeanne,mccullagh,werribee,3030
1657093,marianne,williams,kununurra,6743
2836743,leanne,piangnee,blacktown,2148
5720332,priyadarshin,hunter,newtown,2042
4933902,glenda,lovell,bridgewater,7030
298029,margery,boland,kirrawee,2232
3229968,theofanis,sajkic,fairfield,3078
1608949,margaret,srivatsa,williamstown,3016
4540714,trevor,mccracken,plumpton,2761
1788205,craig,xerri,maidstone,3012
6375727,catherine,jones,grays point,2232
4409651,luke,waterson,pennant hills,2120
2443574,david,gannon,yamba,2464
6768952,dimitri,dundon,villawood,2163
1001786,irene,declercq,ringwood,3134
6375739,shane,golding,bellevue heights,5050
5327166,rodney,gaulke,cabarita,3505
6900044,anne,mackaway,gorokan,2263
2312531,josie,benjamin,camberwell,3124
2050397,ann,fulwood,malvern,5061
4540779,yueho,thomas,meredith,3333
3885424,robert,gaboobe,north melbourne,3051
870779,najah,stuart,narre warren,3805
3623297,corazon,keefe,launceston south,7249
1657222,hua,campbell,hornsby,2077
6375819,kirsten,gibb,adelaide,5000
5196178,anna,mcaulay,gordon,2906
6244767,peter,oram,lameroo,5302
2836896,pamela,christie,elwood,3184
6637988,liliana,blackmore,sanctuary point,2540
1788329,george,formoy,north strathfield,2137
4016554,fiona,magsuura,manly vale,2093
5327281,albert,brewer,cundletown,2430
2705842,mei,jenkyn,katoomba,2780
6375861,raffaella,langelaar,collaroy,2097
1526198,stephanie,mckendry,enoggera,4051
608701,catherine,rousselis,sans souci,2219
2705865,duncan,simpson,brendale,4500
5065174,hans,o'dwyer,wyndham vale,3024
6769116,carmen,maglizza,inglewood,6052
6769127,morris,pittman,redwood park,5097
5065195,cheryl,evans,oberon,2787
3099116,bartek,fraser,camberwell,3124
2181625,miloslav,costa,eastwood,2122
5327357,margaret,hedges,mcgraths hill,2756
739839,verena,brennan,gilgandra,2827
1657344,alexander,sendall,reservoir,3073
6900236,patrick,drumgold,coffs harbour,2450
6507022,patricia,slattery,eight mile plains,4113
6113809,jonathan,becroft,bligh park,2756
2705950,robert,richardson,ainslie,2602
3885608,keith,hasenbalg,clovelly park,5042
608809,alistair,xu,auburn,2144
6375985,kenneth,tozer,toowoomba,4350
6769207,betty,lister,scarness,4655
6113852,hue,davies,leongatha,3953
3181667,john,harris,bexley north,2207
6900310,marjory,sutton,deception bay,4508
5196379,lorraine,gasson,bermagui,2546
4803167,john,sheringham,miranda,2228
2968161,julia,newton,rainbow,3424
5982824,barbara,fitzpatrick,dudley,2290
2706025,heather,vella,avondale heights,3034
6507122,robin,hays,alexandria,2015
4601620,robert,galvan,blackburn,3130
4672125,jerome,hango-zada,illawong,2234
5327511,charlie,hinds,moorooka,4105
3099292,norma,cheryll,williamstown,3016
1395371,mark,mainhardt,clermont,4721
6507187,lynette,tatham,berry,2535
4147896,susan,morris,somerton park,5044
4803259,matthewe,plimmer,emu plains,2750
1133262,donald,gruin,auchenflower,4066
3754710,salvatore,graham,glandore,5037
5371180,alfred,peterson,donvale,3111
1395423,suzanne,coutts,narrabeen,2101
4672229,hamish,arthur,malmsbury,3446
4147946,ken,fowler,mullaloo,6027
609006,reginald,beaconsfield,caulfield south,3162
1788656,james,davidson,murray bridge,5253
3553066,lorna,beven,port sorell,7307
5458686,carolyn,steen,naracoorte,5271
2837253,leonarda,john,erskine park,2759
3361544,melinda,mccreight,hillbank,5112
5458707,debra,najafian,liverpool,2170
3099412,audra,proctor,kalamunda,6076
6900509,graham,gaitanis,corio,3214
4147999,craig,kalemba,st albans,3021
740135,frank,svanberg,mount eliza,3930
2181937,jo,caflisch,gordon,2072
6567731,peter,storey,quakers hill,2763
5983028,pamela,turner,hampton,3188
4279100,jayantilal,mazzeo,preston west,3072
2181949,jayson,francis,capalaba,4157
6900550,brent,mclenehan,eagleby,4207
609105,xin,mcphee,north rockhampton,4701
4934492,alison,mason,midway point,7171
215901,judith,moroney,kogarah,2217
609119,keith,reid,northbridge,2063
1919845,noel,ou,rosanna,3084
3230569,colin,cunningham,new farm,4005
1395562,sandra,moana,homebush west,2140
5852014,sriya,aubert,denistone east,2112
866109,tony,weeks,joondalup,6027
2941416,giseppe,mccabe,ballarat,3350
871295,elizabeth,ristovski,lalor,3075
4279168,niranjani,cole,tabulam south,2469
1324864,nurimah,hill,scarborough,4020
5458829,david,date,east fremantle,6158
6638479,elizabeth,gildart,coolangatta,4225
2837404,gary,knoop,mudgee,2850
1761776,antonio,couzens,bayswater,3153
5196706,linda,wicks,cambridge park,2747
2706342,blair,gretton,dicky beach,4551
871338,keryn,nuske,taroom,4420
4541358,jannice,mcrae,alexandra hills,4161
5983155,jaitun,holmes,woy woy,2256
3099574,linda,filbey,california gully,3556
4410295,tracey,taylor,clayfield,4011
6507452,tony,rutkis,avoca beach,2251
2968511,patrick,day,orange,2800
3623873,stephen,dorman,aranda,2614
2706376,silvia,mingerulli,eaglemont,3084
2444233,peter,gillatt,bondi,2026
5852122,pearl,wilkin,coonabarabran,2357
1788893,betty,bird,great western,3377
3886055,margaret,sinnott,footscray west,3012
3361772,tamara,graham,macquarie hills,2285
1871016,paul,yao,lakemba,2195
2051058,beres,tatham,theodore,2905
3623929,paul,williams,nhulunbuy,0880
4994901,peter,jones,mount warrigal,2528
5327875,kristy,ashford,clandulla,2848
4410375,joanne,simpson,hampton park,3976
3230731,elizabeth,clift,forestville,2087
4672525,susan,merlo,mentone,3194
5590032,simon,west,raywood,3570
1264657,dwaine,bagdadi,mill park,3082
609298,anthony,steinert,waikerie,5330
3886107,paul,d'souza,mount st thomas,2500
1395743,patricia,ulloa,marrickville,2204
609322,mark,williams,bundaberg,4670
4541486,judith,andress,williamstown,3016
2575407,paul,rios,belfield,2191
3094367,marie,rich,rose bay,2029
2575425,helen,tan,wallsend,2287
2837582,coralie,jennings,christmas hills,3775
2444374,paul,tyack,richmond,3121
4279383,micheal,mcmonagle,morley,6062
3492952,julie,randall,buddina,4575
5672122,tom,sharp,beverly hills,2209
451088,julie,macdonald,altona north,3025
4017251,colleen,kemp,prospect,7250
871524,shauna,thomson,narara,2250
1587046,peter,kennedy,telarah,2320
1264767,gary,winchester,ocean grove,3226
6245507,stephanie,braithwaite,mullumbimby,2482
5328004,dennis,walterfang,highbury,5089
1526917,ronald,bell,ardeer,3022
4541575,dina,wong,point cook,3030
1002632,david,mihokovac,doveton,3177
2575500,darren,kiepe,toowoomba,4350
5328016,saskia,mavin,lugarno,2210
6769809,debra,hope,wodonga,3690
347285,simone,littlewood,wynn vale,5127
216217,steven,deloux,chippendale,2008
4017306,kyron,jensen,richmond,4822
3886235,swee,urso,roxburgh park,3064
3886245,pamela,knight,tregear,2770
2182337,marjorie,robotham,donvale,3111
2968779,sophia,ryan,dyers crossing,2429
871628,christine,hoysted,albury,2640
3072547,karen,johns,mulgrave east,3170
4410583,thomas,curran,wooloowin,4030
216283,nadia,colman,mona vale,2103
3230942,peter,richardson,adelaide,5000
4410596,julie,grimmond,charters towers,4820
6900972,ken,huth,calliope,4680
609524,mary,barrett,bardon,4065
2837762,jim,adams,cunderdin,6407
6376714,ruth,malouf,holland park,4121
4148506,michael,parsons,cremorne,2090
5983521,jill,mcgrath,wodonga,3690
3099941,dorothy,howes,marion,5043
6414897,dawn,riboni,surrey hills,3127
871722,marie,merrivale,pymble,2073
6507840,paul,moir,woodcroft,5162
3099972,giuseppina,vamvakitis,hawthorn east,3123
6245701,olga,george,kyabram,3620
4934986,lisa,hall,beaumaris,3193
5983575,kue,godwin,stephens,4227
4410713,david,siracusa,thomastown,3074
4121146,kerry,westman,miranda,2228
2706801,lin,verardo,lismore south,2480
6114676,mervyn,dewhurst,kiama,2533
1265021,christopher,mullins,turramurra,2074
3231109,allen,lawless,greystanes,2145
6770056,julie,heycox,queanbeyan,2620
6507913,anthony,schumacher,ingle farm,5098
3231116,james,close,hampton park,3976
3100046,joan,webb,queenstown,5014
5459359,barbara,saad,bass hill,2197
5852576,paul,manning,moorabbin,3189
3362212,tanya,rowling,newport,2106
6114726,katherine,hughes,eastern heights,4305
1396159,doan,patten,dandenong,3175
2051529,eric,o'toole,illowa,3282
6507981,anna,jackman,narrabri,2390
6770132,lesley,flynn,cooloongup,6168
4017624,beverley,lloyd,burwood,3125
6376926,mark,nichols,buronga,2739
5459426,sydney,woodhams,geraldton,6530
4017641,gene,gianolla,west end,4101
5197295,kerrie,evans,bilpin,2758
216575,sing,moorehead,old bar,2430
2706945,ross,burtnyk,currambine,6028
6114830,sarah,drew,naracoorte,5271
5983761,inta,emslie,dapto,2530
4410904,joe,bertram,blackett,2770
4935194,paula,white,flaxton,4560
2182686,sarah,hart,manjimup,6258
2313760,augusto,weightman,ross creek,3351
478766,lan,said,berkshire park,2765
2919691,susan,chiam,ultimo,2007
2051654,judith,alan,georges hall,2198
2444873,beverley,edwards,westmead,2145
3886668,zoe,mathot,glossodia,2756
5197392,nina,clark,niagara park,2250
4148818,eileen,grice,doncaster east,3109
3231316,blake,hermann,moffat beach,4551
3755606,joan,iskandar,hawthorn,3122
2051675,julie,cunningham,high wycombe,6057
1396316,rebecca,horder,oyster cove,7150
2969182,olive,cooper,largs north,5016
822544,jane,schubert,buff point,2262
1658466,david,heath,majors creek,4816
1849275,gary,driver,burnside,5066
3859046,john,willox,swan hill,3585
4804198,michael,preston,waroona,6215
5213458,william,zeuschner,waratah,7321
6770286,jayston,martin,popanyinning,6309
2444913,vladimir,tindall,leumeah,2560
478835,john,bennell,crafers,5152
4804224,daphne,enguix,appin,2560
216722,michael,mcdonald,morphett vale,5162
4017827,catherine,schmidt,bunyip,3815
6639269,sergio,sedlaczek,watson,2602
4804275,dian,pontifex,tenterfield,2372
85692,roger,pearsall,rosanna,3084
6901438,christine,woods,christies beach,5165
6377158,samantha,felt,rose park,5067
6770375,margaret,stephens,ocean grove,3226
4411083,huu,parsons,ararat,3377
6770381,joanna,brown,rockingham,6168
3362517,geoffrey,terry,fairfield,2165
1920728,david,marshall,shearwater,7307
478937,theo,mcdonald,toorbul,4510
2445019,antonio,hessey,alice springs,0870
3231456,john,davies,south yarra,3141
3231457,yuet,thomas,gladstone,4680
4280051,warren,mackie,paddington,4064
2313976,susan,welsh,robe,5276
4336824,nanette,nguyen,virginia,5120
5066496,suzanne,bloffwitch,mansfield park,5012
5459720,gladys,morson,chippendale,2008
4017933,miriam,smith,glenelg,5045
85778,cece,gregson,orange,2800
3362579,bronwynne,maxwell,tuncurry,2428
4017941,valmai,lombardi,brunswick,3056
1527579,paul,kwok,bentley,6102
5459742,mark,barton,bowral,2576
3624735,christine,fowler,thornleigh,2120
6246178,hilary,paget-cooke,pacific palms,2428
4673317,graham,bush,razorback,2571
1658663,keung,bowles,baulkham hills,2153
2445113,james,mcmahon,scarborough,4020
2707265,mavis,holden,merimbula,2548
3493702,sylvia,cook,drouin,3818
4542285,norman,james,st peters,2044
5721943,karin,blades,blacktown,2148
2051928,helen,ditella,woodstock,3751
2576219,christine,harding,walla walla,2659
2183010,susan,baker,dampier,6713
5590883,peter,quinn,nowra,2541
4673381,raymond,hallas,gatton,4343
6115178,judith,buckley,camp hill,4152
4411262,leanne,denton,mount warren park,4207
4935557,rosina,toohey,corrimal,2518
1396614,james,biruski,bondi beach,2026
741257,mark,wang,kingsbury,3083
1789836,virginia,vilks,carlton,3053
2838415,melissa,doan,clayton south,3169
6901663,brian,lerway,toukley,2263
5197728,debra,galvin,seddon,3011
1265572,lynette,lo,toorak,3142
1920938,ken,porter,kingswood,5062
4673453,shaun,goltz,newhaven,3925
4280239,rebecca,male,hahndorf,5245
5066672,charles,allen,hoxton park,2171
3100593,kwang,vos,byron bay,2481
5590970,carolyn,birch,noosa parklands,4565
6770622,geoff,mcivor,west hobart,7000
6508479,edna,leopold,gisborne,3437
2838468,ute,edwards,minto,2566
1265618,phuoc,walsh,hamilton,2303
2969557,beverley,cummins,southport,4215
479202,tonia,kikiros,dunsborough,6281
3362787,david,martin,belgrave,3160
5475665,rose,hughes,albion park,2527
348141,lynette,tee,seaton,5023
3493870,dianne,miller,palm beach,4221
4804592,toni,bird,ayr,4807
5591025,terrence,kukura,winthrop,6150
2969586,peter,buckley,north narrabeen,2101
1921023,sandra,kambanaros,woodville,5011
1003520,kumar,warland,mawson,2607
4935689,leonard,lourigan,nhulunbuy,0880
5722133,john,mcwhinney,clifton,4361
1134615,guy,forward,guildford,6055
4935706,eustachio,lee,medina,6167
5853219,guy,caldwell,donvale,3111
3100708,neville,parsons,yaroomba,4573
348211,lyndall,khan,villawood,2163
6246453,elly,mccrorie,leinster,6437
2183232,margaret,moussa,katoomba,2780
3756101,keith,condon,gladesville,2111
6115400,rosemary,faraj,reservoir,3073
217164,kweilan,cruckshank,innes park,4670
5066830,joyce,baker,sylvania,2224
1790039,james,little,port macquarie,2444
3362906,jiang,kruger,raceview,4305
2052191,sarah,youness,cherrybrook,2126
2314345,eric,ford,wellington point,4160
2969712,bernard,bushnell,graceville,4075
1265778,cameron,croker,lavington,2641
2024126,ying,morris,magill,5072
3706217,graham,deadman,blaxland,2774
610429,stuart,hughes,greenacre,2190
5460096,ceska,chen,yagoona,2199
4411540,lindsay,smith,busselton west,6280
217239,amanda,watherston,north haven,5018
3625113,john,lawoko,vermont south,3133
86182,wei,sharr,mount claremont,6010
3100842,gaye,noonan,dubbo,2830
4018355,james,springall,maroochydore,4558
5591221,kok,hickey,sale,3850
5460154,ian,zun,bonbeach,3196
4018363,heather,mccann,chewton,3451
4542659,allan,bucher,battery point,7004
6770887,elizabeth,rose,kidman park,5025
5198031,nazareno,gubin,chelsea,3196
3231954,yong,biffin,perth,6000
4018391,patrick,blake,edgecliff,2027
3494112,meredith,goodger,darling heights,4350
3363045,hazel,glenn,scoresby,3179
3231974,suzanne,wernicke,east victoria park,6101
2445546,veronica,jager,lindisfarne,7015
1659154,john,cole,sanctuary point,2540
3494163,norman,borthwick,churchill,3842
872726,may,williamson,willetton,6155
1003805,elspeth,auffret,carrara,4211
2592133,jack,merven,mount pleasant,6153
1265952,heng,scott,goulburn,2580
1150342,patricia,dale,mount low,4818
5716017,suchen,tamine,croydon park,2133
348465,travis,hassall,new farm,4005
479561,judith,fiorini,epping,3076
1921357,john,harrison,mornington,3931
4280672,mark,gaske,landsdale,6065
1659234,carolyn,groves,essendon,3040
86372,katrina,booker,chevron island,4217
6902120,veena,quan,leeming,6149
2969967,gaynor,pickett,bellevue hill,2023
4542832,graham,cotterill,sanctuary point,2540
610693,olga,lidsay,kogarah,2217
1790343,belinda,tsui,browns plains,4118
348552,kristie,healy,bracken ridge,4017
5198228,ian,juon,ballajura,6066
3887516,cindy,gritsenko,oakleigh,3166
6771104,june,smilevski,thomastown,3074
1870893,tracy,bargon,bondi,2026
4411827,irene,mallon,tamworth,2340
4673972,margaret,poulos,jindabyne,2627
6902199,janina,drew,haslam,5680
6246841,helena,walters,cooloongup,6168
3258811,margaret,johnson,west launceston,7250
741829,doreen,feo,seaford,3198
735308,andrew,white,tahmoor,2573
2183632,craig,chugg,modbury,5092
4411878,carolyn,fuller,camden,2570
2839016,nicole,sorrell,bright,3741
5591532,lisa,crisp,carindale,4152
1659383,wendy,tonna,ringwood,3134
2576900,mark,buttigieg,greystanes,2145
2314757,man,martin,meekatharra,6642
3756553,tuula,scriva,beechboro,6063
5460492,ivan,teys,toowoomba,4350
2183697,leila,lord,maroochydore,4558
6246941,anargiros,o'brien,st marys,2760
4543011,rosaline,kelly,holland park,4121
4018732,jason,pederick,queens park,6107
6509103,etel,cawood,manly vale,2093
741945,ralph,gray,pontville,7030
3232315,grace,hind,auburn,2144
6640189,lindsay,blackshaw,randwick,2031
1528385,ruth,mckarzel,coorparoo,4151
4149827,tamara,haeusler,mitcham,3132
5067337,trevor,stevenson,tura beach,2548
6771275,kathleen,wilson,st marys,2760
3625548,uyen,reynolds,brunswick,3056
1004109,jane,powell,chevron island,4217
1790542,jacqueline,mccarthy,mount wallace,3342
6771279,george,bennett,st agnes,5097
741991,joe,bradley,warragul,3820
6247016,christopher,sharp,airds,2560
348778,cameron,edwards,fairy meadow,2519
4936303,richard,mcquillan,dalby,4405
1528433,janice,cox,sunshine beach,4567
86650,melissa,lane,clifton beach,4879
4674197,tania,whish,inverell,2360
4543127,jennifer,velecky,wallsend,2287
3101339,anthony,geers,port kennedy,6172
2183836,kim,kinal,alderley,4051
2708127,christina,schmarr,magill,5072
2839206,anthony,paine,west leederville,6007
5984935,ann,adams,sunnybank,4109
5853866,norma,kalandadse,sunbury,3429
1921708,shirley,shanahan,tamworth,2340
5984941,jeanette,roberts,red hill south,3937
6640302,muriel,thurkle,mahomets flats,6530
3232440,gijsbertina,fraser,charters towers,4820
2446013,stephen,degiorgio,wynnum,4178
4281024,rahma,allan,garfield,3814
4412099,eve,francis,highett,3190
2052808,darren,van dop,buderim,4556
742090,david,mayes,kolan south,4670
742099,ian,ristovski,balcatta,6021
3887840,beverly,emerson,dapto,2530
217827,damien,mcintyre,harlaxton,4350
6771430,janine,watson,abbotsford,3067
6509298,stanley,mastandrea,altona north,3025
2839285,paul,bunker,tweed heads west,2485
3887870,alan,trajkovic,newton,5074
2052863,andy,van le,braybrook,3019
5329668,margaret,robinson,bargo,2574
3756805,steven,foley,little bay,2036
2183942,natasha,gooey,menora,6050
5722892,raymond,cotter,blackburn,3130
2446100,walter,gray,slacks creek,4127
480021,carol,lee,west ryde,2114
6902551,maria,bou-simon,bankstown,2200
3625754,theodora,butten,noble park,3174
5853989,yvette,henderson,oxley park,2760
4150068,maurice,power,albury,2640
742202,antoni,blandthorn,bendigo,3550
480068,maija,alves,bradbury,2560
349002,ilda,yi,bankstown,2200
1397585,linjing,evanson,douglas,4814
3363669,mariaangela,mcmullen,hocking,6065
2395620,michelle,prichard,mitcham,3132
1921884,diana,sempf,woody point,4019
5067616,warwick,murphy,marlborough,4705
2052962,nyree,grainger,avoca,7213
3756899,edward,barnard,warburton,3799
1659750,mary,white,indooroopilly,4068
4805484,sherajh,walker,evans head,2473
5722992,robert,choi,wagga wagga,2650
6247281,james,trenerry,griffith,2680
5257363,donald,moore,capalaba,4157
2839413,carol,coleman,regents park,4118
6247296,wei,vikiaris,sunshine,3020
5825344,robert,dawson,thomastown,3074
1790851,richard,kusnadi,kogarah,2217
5067659,loretta,host,denmark,6333
2577305,tim,chung,mermaid waters,4218
4674460,geoffrey,smal,binningup,6233
3888039,kathleen,ward,port melbourne,3207
1397672,robert,hensley,gulgong,2852
6771638,nigel,schlangenotto,engadine,2233
2614092,andrew,cullen,eudlo,4554
742350,carmela,crane,kirwan,4817
2708433,lesley,wilson,taree,2430
1135571,voilet,ross,moonambel,3478
2053076,jennifer,sutton,stake hill,6210
4805591,cathryn,gilbert,cobar,2835
