recid,givenname,surname,suburb,pc
4271489,valerie,thorsen,rockhampton,4700
3878283,melanie,golding,wilson,6107
4795793,lenka,henricks,claremont,7011
208274,maryjo,stekhoven,sunshine beach,4567
601495,miriam,whalley,arrawarra headland,2456
3616152,peter,hamilton,potts point,2011
3222944,lorraine,roberts,cremorne,2090
2043299,peter,hanson,prospect,7250
2174373,ann,hogan,burleigh waters,4220
732582,glenn,borbas,toowoomba,4350
4271533,elke,white,caloundra,4551
5057972,janet,zarganis,wishart,4122
77239,maria,patroni,wembley downs,6019
2436538,lena,arigho,narraweena,2099
4533704,gabriel,radley,wodonga west,3690
2829773,carol,wyatt,corrimal east,2518
6761937,meredith,borgelt,innisfail,4860
4009426,raymond,jones,east perth,6004
5189076,maxine,spark,the basin,3154
6893022,peter,colquhoun,wellington point,4160
1125859,gerhard,day,melbourne,3000
3747300,amelia,freidman,southport,4215
4664807,susan,timmins,bli bli,4560
4402665,agostino,xu,denistone,2114
2960885,kevin,williams,hampton park,3976
3223031,henry,barbour,mount gravatt east,4122
1781251,susan,smiljanic,athelstone,5076
3223046,shane,turner,tarragindi,4121
5844488,dorothy,stevenson,newtown,2042
1388049,jean,hunter,glenwood,2768
5189152,andrea,brown,erina,2250
3354152,ana,macphail,hallidays point,2430
4795949,gwyneth,hoare,ocean reef,6027
3878448,brendan,hodges,padstow,2211
2983859,stephanie,pratt,gleneagle,4285
6237750,gu,david-smith,crafers,5152
2436667,john,vine,hazelwood park,5066
863816,colin,couch,walgett,2832
4009550,janelle,weare,brighton east,3187
1781328,steve,mckim,north fremantle,6159
77401,shanthi,tovey,newman,6753
3092073,craig,collier,mermaid waters,4218
2305648,alexander,nikolovski,beverly hills,2209
5058161,sunil,erb,bellbowrie,4070
3878522,beverley,mahon,cammeray,2062
3616382,jennie,donlan,molong,2866
3223183,shil,rodrigues,hinchinbrook,2168
601757,lynda,vucas,newell,4873
4163525,catherine,brindle,salamander bay,2317
6893217,stephen,marlin,port macquarie,2444
1126051,karen,croker,frankston,3199
2961065,maria,helliar,mittagong,2575
5452403,katrina,harris,glenside,5065
5823775,hawk,berns,west end,4810
2656205,john,hartung,queenstown,5014
2698961,gillian,runchel,booragul,2284
4009693,john,hedley,nerang,4211
2043621,pawan,neilsen,bald hills,4036
1257192,sonia,luke,waterford,4133
4271850,fatina,piantes,newstead,4006
2174699,swee,laws,gymea bay,2227
5561640,stewart,couacaud,blackburn south,3130
3616499,patricia,castelli,collie,6225
4665076,anthony,westcott,half tide beach,4740
2043638,lechae,candy,hawker,2614
4140804,karan,platen,strathpine,4500
2830090,radha,bui,doolandella,4077
2174731,vinh,singh,flinders view,4305
3616524,claire,cameron,berkeley vale,2261
1519373,kerry,lanyon,keiraville,2500
5582606,jennifer,hartigan,labrador,4215
3223315,anna,watts,balwyn,3103
5844762,joy,jones,figtree,2525
5320476,richard,carter,tewantin,4565
6106909,argyro,davis,findon,5023
4140836,patricia,harris,riddells creek,3431
3485483,milja,noonan,port pirie,5540
2567980,barry,nelson,pennant hills,2120
2305849,sang,tran,miller,2168
5582657,josephine,cook,narre warren,3805
1651339,valdemar,radinski,oxley park,2760
3616586,lisa,norris,woodpark,2164
1257291,hui,okely,wubin,6612
6106962,doris,wesson,ferntree gully,3156
5844834,damon,henderson,loxton,5333
470886,william,jurga,condell park,2200
2305896,christina,dellapiana,east preston,3072
1912686,judith,massey,bell post hill,3215
4403061,velibor,peters,uralla,2358
5844854,marianna,petty,pakenham,3810
1388411,donald,tzanakos,tullamarine,3043
733053,anna,atze,kringin,5304
3616643,catherine,smith,modbury heights,5092
2174852,james,reynolds,dululu,4702
5189516,mary,hankinson,cranebrook,2749
733071,christiane,scully,kenmore,4069
1781654,richard,st martin,proserpine,4800
1912728,michael,southwell,moculta,5353
4534172,patri,stewart,castle hill,2154
1912735,edwin,clare,iluka,2466
2568100,charles,russell,narre warren north,3804
4272038,joanne,grout,tamworth,2340
6107050,sandra,ashby,glendalough,6016
1781676,lisianne,ingleson,connolly,6027
995245,chris,kong,dandenong,3175
1912751,allan,groeneveld,o'sullivan beach,5166
1519536,brent,babrian,elsternwick,3185
6238138,wayne,warby,glenmorgan,4423
1257411,bruce,lyle,west lakes shore,5020
3485642,john,pocklington,bridgeman downs,4035
3878881,vasilios,williams,glandore,5037
5582820,john,monteith,ruse,2560
3354602,sharon,hart,mount helen,3350
5451762,karen,james,allambie heights,2100
2568179,edna,whiteley,newstead,7250
471030,sandra,staker,dungog,2420
6500353,dassit,savage,moorooka,4105
6107152,carmen,johnson,brentwood,6153
5212163,derek,hall,enfield,5085
1257492,sharon,dornbusch,stuart park,0820
2961431,brenda,fuka,florey,2615
3616793,peter,muller,snake valley,3351
2830365,dennis,klooster,frenchs forest,2086
6762528,michelle,pacey,humpty doo,0836
340656,julie,kershaw,mornington,3931
1126434,anthony,dimaano,footscray west,3012
3485732,julie,gangell,red hill,4059
2699303,jennifer,henry,granton,7030
2699305,theresa,minch,vermont,3133
77874,jose,salter,wonthella,6530
4229130,annette,dickerson,pambula,2549
6631496,jennifer,patullo,golden square,3555
4403275,carole,clark,stanwell park,2508
3878990,kirsten,maunder,meandarra,4422
5058641,mona,rivett,riverwood,2210
3354706,beverley,thomas,manly vale,2093
1673230,alexandra,wittert,caulfield south,3162
2699357,brian,parry,innaloo,6018
3747936,karl,davies,hyams beach,2540
5736464,menios,celahmetovic,keysborough,3173
602211,alice,head,coombabah,4216
6762608,gary,hynson,balgowlah,2093
3485820,belinda,burke,west pennant hills,2125
2437245,cheronne,coupe,glebe,2037
6107267,josephine,white,broadbeach,4218
3354762,jacqueline,dobric,canley heights,2166
1650843,patricia,stelmach,morningside,4170
3835930,eleanor,gordon,baulkham hills,2153
733343,tracy,carr,richmond,3121
1650857,denise,vandermey,ocean grove,3226
1913007,robert,king,warradale,5046
209074,elisabeth,nickless,blackburn south,3130
733366,laurence,johnson,woodcroft,5162
5189816,vicki,mason,willetton,6155
3092666,hui,barry,lynton,5062
1257668,susan,brown,abbey,6280
1650896,makareta,barry,calala,2340
4622373,weiguo,dennis,newport,2106
6762720,david,flanagan,carlton,2218
3354850,judith,price,cleve,5640
2699493,nazha,orman,mosman,2088
2175207,domenico,buller,templestowe,3106
1388794,joanne,sammak,earlwood,2206
2568455,robert,nissen,broken hill,2880
1388821,penelope,street,embleton,6062
3748119,douglas,andonovski,mount lawley,6050
3748126,terry,grainger,altona meadows,3028
2306340,stewart,tagle,st marys,2760
4098099,olive,kniaziuk,sarina,4737
1257785,margaret,exton,freshwater,4870
4927808,andrea,hall,jaspers brush,2535
5845313,helen,morrei,altona north,3025
5649121,phyllis,clark,pasadena,5042
602441,margaret,oomen,parkes,2870
4272464,matthew,reid,west lakes shore,5020
3354974,rebecca,evison,longwarry,3816
2568545,peter,robida,mount hawthorn,6016
5714289,dennis,spee,elanora heights,2101
2175348,sean,flower,petrie,4502
5321101,amy,sheaffe,bellevue hill,2023
4665750,robyn,rees,neutral bay,2089
2568604,michael,maurer,cowes,3922
4622405,jeanpierre,maier,elimbah,4516
471460,ronald,moroney,central kalgoorlie,6430
602536,geoffrey,goold,kew east,3102
4272555,judith,steere,warrnambool,3280
5845422,patricia,palmer,seaham,2324
1126833,robyn,muir,beecroft,2119
6369714,patrick,mac dermott,buderim,4556
1913269,christopher,muus,werribee,3030
4141513,gloria,pacunskis,st albans,3021
5976523,kate,arnold,o'connor,2602
3486157,john,reilly,savernake,2646
4403666,neil,mccormack,westmeadows,3049
4010451,robert,mclennan,fawkner,3060
602587,dorothea,kroening,sydney,2000
4316581,jonathan,morgan,oberon,2787
6500834,shirley,cunningham,coodanup,6210
2110204,maureen,o'keefe,cape bridgewater,3305
78318,eugenia,franchina,trigg,6029
3595689,pamela,moulding,karama,0812
3879423,beverly,sidney,beaudesert,4285
6763009,kevin,simmons,dulwich hill,2203
5976579,peter,staples,north lake,6163
1913348,marion,campbell,caringbah,2229
3879429,ian,church,corio,3214
6631954,winston,kitchener,charters towers,4820
5452312,jim,milionis,keilor east,3033
4534819,peter,tang,subiaco,6008
1258023,david,mahri,dandenong north,3175
1389109,richard,lange,pingelly east,6308
602681,arlene,fisher,sandringham,3191
4098144,christine,tamburini,mornington,3931
3224130,linda,pham,cabramatta,2166
340562,tina,fowke,west pennant hills,2125
2660604,pauline,christesen,albury,2640
3617375,heidi,ellis,ferndale,6148
340579,dorothy,wu,auburn,2144
1651305,brian,stephens,ocean grove,3226
2306675,pamela,bertello,ayr,4807
1913472,domenico,vinciguerra,rockingham,6168
3093121,paul,griebe,williamstown,3016
209541,vincenzo,tsanakas,fulham gardens,5024
6369931,mavis,deakin,melbourne,3000
3355284,veronica,rosenthal,nudgee beach,4014
2830997,melissa,caudery,blackburn,3130
5059227,violeta,wakefield,doncaster east,3109
864925,lyall,pendlebouy,collingwood,3066
6544837,gerd,branch,tuncurry,2428
2656370,brian,gorton,cambridge park,2747
2568878,jane,goulding,elizabeth north,5113
5714608,kerri,carter,traralgon,3844
2044594,paula,webb,milperra,2214
3355319,alex,cutajar,st albans,3021
996028,vethanayagam,boscolo,maryville,2293
6763214,heather,joice,mosman park,6012
1782492,seyit,court,fitzroy north,3068
3093214,mark,kitchin,kingswood park,2747
1651429,chew,benson,morwell,3840
1389295,michael,meldrum,berkeley vale,2261
1913584,iain,hindson,semaphore park,5019
1651441,david,beacham,mareeba,4880
4535041,peter,dalton,glen waverley,3150
209670,bo,mcalister-hammond,nairne,5252
996107,neal,spargo,bacchus marsh,3340
4928270,ruth,flaherty,morgan,5320
5190418,anna,george,epping,2121
1782552,pauline,anderson,capalaba,4157
2437914,gary,brown,bli bli,4560
4272938,speranza,zhang,pyrmont,2009
6107956,bernard,pryke,geelong west,3218
6239030,philip,bishop,cheltenham,2119
996155,catherine,mulhall,wooloowin,4030
3760471,terry,brewster,leongatha,3953
734006,mahshid,mccrea-steele,coogee,2034
5976905,hong,wallis,kilsyth,3137
6894412,linda,couch,ecklin south,3265
1782613,susan,slater,ringwood,3134
4010842,kylie,scott,frenchs forest,2086
2569053,maria,temmen,cooloongup,6168
5321573,noel,browne,elizabeth grove,5112
6632294,christopher,thongbai,wanguri,0810
1520492,maureen,elson,marion,5043
2569069,khursheed,nguyen,beechboro,6063
78717,alla,canny,swan hill,3585
3879810,sayyad,herzog,branxton,2335
6370183,ian,gross,numurkah,3636
6632328,pamela,varney,scarborough,4020
4141964,geraldine,carney,inala,4077
4404111,ryan,chaplin,naracoorte,5271
2044824,anthony,davison,meander,7304
2438046,martin,evans,blackalls park,2283
865189,debra,hopcraft,elimbah,4516
3879849,immanuel,watson,preston,3072
6239148,dymosthenis,east,mosman,2088
5190577,david,allara,ingham,4850
4010932,laurence,hurrell,comboyne,2429
3617720,florence,fenton,armadale,6112
3180703,helen,hammond,kingsley,6026
3486652,carol,carmichael,mystic park,3581
865227,avril,brown,nagambie,3608
5059534,trudy,gatt,glenwood,2768
2569171,jin,gilbert,wanganella,2710
1389532,robyn,dobrilla,st kilda east,3183
6632413,fadi,tarbet,footscray west,3012
4142073,cristina,tobing,mascot,2020
5059578,manuel,muir,redcliffe,6104
4011030,victoria,doolan,blacktown,2148
2307105,marine,separovich,hamilton hill,6163
4273187,michael,kielbaska,templestowe,3106
341031,holly,cahill,northbridge,2063
2831402,john,jarman,flinders,3929
3486781,david,kennedy,thornlands,4164
1127490,tharangani,xie,hurstville,2220
1258572,elica,williams,gerringong,2534
5321807,judith,tocci,glenroy,3046
4797521,yvonne,mortell,dulwich hill,2203
341082,jean,karwicki,miranda,2228
1127516,rachel,heldon,loftus,2232
5321823,esther,muxlow,berowra heights,2082
4797537,eileen,hercus,mitiamo,3573
3224677,kosmak,blokland,subiaco,6008
6763624,mui,mcphee,wyong,2259
6108266,george,swales,pearcedale,3912
1913963,paul,lahnstein,brompton,5007
6763631,catherine,cook,marsden,4132
996473,barbara,campbell,manunda,4870
3880059,tracey,kliedon,chinchilla,4413
1913985,anna,campanaro,bayswater,3153
1913999,trudi,laird,chelmer,4068
1782939,margaret,young,denham court,2565
210082,william,craig,chadstone,3148
2176165,hock,grist,view bank,3084
3617960,peter,persi,oakleigh,3166
2438316,kenneth,cunningham,evandale,7212
2962623,lynette,vozzo,maroubra,2035
3268128,seetha,spanos,melbourne,3000
472262,magdalena,hodges,marsfield,2122
3224776,pauline,maxwell,wheelers hill,3150
2307294,dennis,wilkins,currumbin waters,4223
1127647,carolina,myrtvedt,windang,2528
210151,sharron,pedri,wye river,3221
3355884,ross,jujnovich,east perth,6004
4928757,patrick,pearce,hillarys,6025
4847252,barry,aguilera,paddington,2021
6632732,shirley,pilton,golden beach,2483
1389853,anna,littlewood,beulah park,5067
865569,adriane,cooper,marsfield,2122
341284,andrew,mcleod,glen iris,3146
4404519,ellen,pegg,st george,4487
5059888,veronica,mishra,williamstown,3016
2569524,irene,bowden,dalby,4405
3487030,melinda,de araugo,nunawading,3131
4273464,robert,kuzniarski,mowbray,7248
79161,michael,tosto,lakemba,2195
6239546,suzanne,nik,south perth,6151
1914179,xiao,philavanah,delahey,3037
2438484,vera,nicol,merewether,2291
4797787,kudzanai,bradley,rosewood,4340
2962780,merlyn,bownds,wodonga,3690
603487,clyde,barrie,hamilton south,2303
2700646,gerald,abdaly,auburn,2144
3487087,kevin,kardum,auburn,2144
3487089,john,van geffen,connolly,6027
4273522,dean,mitropoulos,bentleigh,3204
2831746,donna,johnson,jamestown,5491
4535698,russell,newton,redcliffe,4020
5191060,mark,boon,carseldine,4034
2438557,kimelle,bovey,chelona,4740
5453221,susan,piper,st clair,2759
3880361,natascha,miranda,warrawong,2502
5846454,susan,norris,morningside,4170
2962874,nurije,drury,oatley,2223
1258940,john,millis,toowoomba,4350
2045374,averil,chee,malvern east,3148
4666831,richard,smith,cloverdale,6105
3225045,dieter,birkbeck,waikiki,6169
734687,karen,harris,cranbourne,3977
2700773,milton,smith,evatt,2617
2307559,robin,sherrington,springwood,4127
5191154,paul,hibberd,andergrove,4740
5715451,jung,fox,brighton east,3187
5977596,meghan,platt,mardi,2259
1390077,keong,cox,leichhardt,2040
865794,adriana,nguyen,kurralta park,5037
2569735,flora,baker,findon,5023
5191195,rodney,kennedy,stanford merthyr,2327
603676,donna,stone,invermay,7248
2569761,william,guild,hawthorn,3122
2700835,angelo,trott,camberwell,3124
734757,brett,humphreys,bull creek,6149
2569767,sharon,wongso,kingsford,2032
734760,matthew,kitchener,goorambat,3725
1127978,unice,banks,evatt,2617
2831919,adrian,o'connor,brentwood,6153
1128006,steven,jameson,norlane,3214
2438727,dianne,mckibbin,keilor east,3033
4929105,tri,round,wedderburn,3518
6370904,anna,mckeown,killarney heights,2087
6108762,susan,jones,reservoir,3073
4535906,liegh,gray,biggera waters,4216
996965,darren,coles,boronia,3155
3225190,maria,campbell,woodcroft,5162
79465,jan,conway,hopetoun,3396
1783403,sally,jacobs,tinana,4650
210543,pauline,rowe,leschenault,6233
79473,adam,vilchez,greensborough,3088
2831987,ian,skaf,ermington,2115
341621,kevin,delalande,tullamarine,3043
2963066,louis,watson,putney,2112
5584507,robert,endersby,wannanup,6210
4667005,suo,white,bendigo,3550
79493,deborah,wall,north rockhampton,4701
6764167,john,hewitt,morisset,2264
6108810,janet,cragg,rouse hill,2155
4000548,yen,cole,carlton north,3054
3880608,claudia,crothers,mowbray,7248
4535989,roslyn,holman,buff point,2262
6502072,carol,crook,richmond,3121
887071,john,read,st clair,2759
1783484,kevin,brown,toowoomba,4350
6371013,patricia,capsanis,kensington,2033
5060296,raffaele,redman,kirrawee,2232
5977801,barrie,runco,mount evelyn,3796
5977803,alan,senat,cecil park,2171
603854,ranvir,wilson,applecross,6153
3225299,sharon,holt,picnic point,2213
210664,geoffrey,lloyd,canning vale,6155
603881,julie,foreman,boondall,4034
341748,maureen,yates,eleebana,2282
6371075,rosa,peter,gawler,5118
3487493,craig,page,whyalla,5600
6042583,valerie,hunter,blairgowrie,3942
472893,congetto,mcmahon,mile end,5031
2570049,edward,mckay,coombabah,4216
99168,feda,rees,maylands,6051
79697,margaret,allen,mentone,3194
210772,daniela,mcinnes,carrickalinga,5204
6109019,hamish,draper,kilsyth,3137
1259359,albert,lawson,st andrews,2566
472930,vincenzo,rosenbloom,carlton north,3054
5191533,marguerite,zropf,alexandra hills,4161
2963313,toby,ricks,port wakefield,5550
210811,nancy,hudson,dodges ferry,7173
604032,vel,makepeace,noraville,2263
1259400,catherine,zemek,wishart,4122
3094412,jillian,brethack,jingili,0810
5191575,paul,schildmann,geographe,6280
6109085,josefina,stow,pakenham,3810
4143010,trinh,timi,dandenong,3175
2963372,jihad,woodward,balmain,2041
3356598,peter,whyte,capalaba,4157
2066761,john,hanton,kilcoy,4515
6502337,peter,mckinnon,korora,2450
3225546,rae,roberson,kippa-ring,4021
1390549,peter,golebiowski,mount gambier,5290
1914841,janine,ritchie,cranebrook,2749
3607752,philip,aristodemou,caves beach,2281
2569210,callinda,wood,merrylands,2160
341987,lynette,woodward,charlestown,2290
5322725,patricia,bogtor,woodcroft,2767
866280,frances,pollock,glenfield,2167
3487723,ann,sulley,tambo upper,3885
2328914,faye,moore,modbury heights,5092
3880948,robert,middleton,murrumbeena,3163
5978105,karen,chetwynd,carrara,4211
2308094,steven,gellert,northmead,2152
799745,cheryl,myers,cooks hill,2300
210971,dorothy,brunnbauer,port pirie,5540
5978143,petagai,peell,port macquarie,2444
5847073,paul,dueker,newstead,4006
866344,mark,smith,toowoomba,4350
735278,judith,mckay,dee why,2099
4798511,rita,solomon,yeerongpilly,4105
3225649,andrew,dossor,port melbourne,3207
6633525,john,boland,north sydney,2060
2570299,caroline,odlum,buddina,4575
3225660,celeste,baker,great mackerel beach,2108
1521740,charles,martin,redfern,2016
4929615,kaye,senn,merrylands,2160
3881059,robert,knight,como,2226
5585003,jie,stiles,collaroy,2097
211056,david,judge,west woodville,5011
6240374,suzanne,thompson,goonengerry,2482
3225734,tania,bennett,kingscote,5223
3618956,noel,nugent,roma,4455
3618957,harold,chernih,robertson,4109
887149,ronald,pleszczynski,currumbin,4223
3399363,leanne,morrell,bokal,6392
6764695,steven,peterson,clontarf,4019
2177181,shane,brown,hurstville,2220
997544,marina,baros,inglewood,6052
6764714,don,flakemore,penna,7171
6240433,robin,hancock,ngunnawal,2913
2570421,anna,blunt,coorparoo,4151
2308279,maggie,cunningham,newstead,7250
6371527,monika,neave,elizabeth bay,2011
3487944,aileen,hunter,collie,6225
473297,susan,cassidy,jindera,2642
4667603,martin,tan,lugarno,2210
1652953,paul,dwyer,penrith,2750
1259741,vincent,biddulph,northam,6401
6502635,simon,ryffel,karama,0812
